,date1,date2,result_dx,result_dy,xcount_x,xcount_y
54,2016-11-01,2016-11-02,-0.002876352503872883,-0.06512217705859982,105.53295281238346,124.28435244992552
55,2016-11-02,2016-12-04,0.18336816452043664,-1.2420335234602538,107.6571256773988,126.95428752652717
56,2016-12-04,2016-12-11,0.011509855020853858,-0.33581055838484364,105.29352447721125,125.04127996549714
57,2016-12-11,2016-12-27,0.019610588539966944,-2.2471873597604572,106.73487620187987,125.58358714030715
58,2016-12-27,2017-01-05,-0.2839533369910412,-0.9155724552872009,111.18486902025163,130.4855324800706
59,2017-01-05,2017-01-21,-0.3365911565066677,-1.228626349941585,110.96347888905677,130.2602956420611
60,2017-01-21,2017-02-19,-0.5252165809250484,-1.7242627582126828,111.14562982298244,132.6225177874593
61,2017-02-19,2017-02-21,0.00475447062898058,-0.08967785987408884,130.90644305056932,153.54176452457986
62,2017-02-21,2017-03-09,0.48390877980464925,-0.20166882104789793,130.5727797669937,153.91652072294252
63,2017-03-09,2017-03-10,0.04068370984544138,-0.010904405143465728,130.66822470536994,155.3868196467818
64,2017-03-10,2017-03-17,0.3434084892081584,-0.23090008623119423,130.03288986584025,153.71581202962835
65,2017-03-17,2017-03-18,0.05045027066254707,-0.01361639577742949,131.23940568543102,154.3981781207707
66,2017-03-18,2017-03-21,0.18202408670735795,0.08812678629914568,133.0440097256234,157.0645564595194
67,2017-03-21,2017-04-02,1.1113118484992317,-0.13780311637418519,143.49714155298804,162.92966600784524
68,2017-04-02,2017-04-10,0.8514695780399616,-1.4793968044020513,143.65659490198573,163.28991185690506
69,2017-04-10,2017-04-11,0.07482068490820422,-0.04638695320031806,165.9170889337585,184.56462841872815
70,2017-04-11,2017-04-18,0.04911600932300798,-1.1091625623873695,163.56596370670772,181.83512651827118
71,2017-04-18,2017-04-19,-0.06324804774290947,-0.36244257837730687,164.420635482937,182.90125270336887
72,2017-04-19,2017-04-23,-0.1368812667752367,-1.3519575913884168,166.45420620060722,184.90362839959215
73,2017-04-23,2017-04-26,0.05429580103526496,-0.6805753028457215,183.24284000449094,202.70349949886656
74,2017-04-26,2017-05-05,0.5957250440101539,-0.210681812175842,184.95888070496747,203.1586951857511
75,2017-05-05,2017-06-02,1.9744033090564175,-0.5171135363828281,187.60478008800976,206.1583731808478
76,2017-06-02,2017-07-14,1.9376759252598454,-2.030636452219217,186.51375696341327,204.31019448710057
77,2017-07-14,2017-07-23,0.28196739946090144,-0.7033700886791334,206.57065593659442,227.98391518070022
78,2017-07-23,2017-07-24,0.005170854761704052,-0.10274860821209522,206.33998021927087,226.55357561152852
79,2017-07-24,2017-08-01,-0.17315672095336984,-1.0468435620016998,207.8575623024834,226.7973991914509
80,2017-08-01,2017-08-03,-0.06531081573978642,-0.247756781651839,207.72975942425518,226.7950803435756
81,2017-08-03,2017-08-08,-0.215728812024687,-0.6513168107162856,226.94797947863634,247.52331462872448
82,2017-08-08,2017-09-02,-1.5281296408524652,-3.3134893964839915,243.4142776960479,266.16742863717474
83,2017-09-02,2017-09-12,-0.7248283283921757,-1.3815069571287037,244.4792992724758,267.2048616111219
84,2017-09-12,2017-09-25,-0.9778444027764532,-1.7674701147849872,265.38484352641734,290.83426379839767
85,2017-09-25,2017-09-30,-0.36818759549561236,-0.6671309023322798,287.4798945641333,311.9655954749646
86,2017-09-30,2017-10-07,-0.48235609986949946,-0.9247523347244669,309.49169466015655,335.9091789432069
87,2017-10-07,2017-10-11,-0.24896414728030997,-0.5219700624060798,318.37918922102955,344.9041603271961
88,2017-10-11,2017-10-12,-0.05913579559631893,-0.12764095599561898,318.2488821854262,342.0158453754944
89,2017-10-12,2017-10-28,-0.7823840729277114,-1.9783630145022202,318.29445673560923,342.1282272968461
90,2017-10-28,2017-11-11,-0.3858908920408745,-1.5108984447382419,318.0186598416629,342.1282272968461
91,2017-11-11,2017-11-14,-0.10528224041393278,-0.4123275075465629,344.2838616447552,365.8841793633794
92,2017-11-14,2017-11-21,-0.12458112183715624,-1.3156869984005406,365.81953519304204,389.71424942633
93,2017-11-21,2017-12-23,-0.7402731525919461,-3.190665517808649,388.785951022144,413.61969725607213
94,2017-12-23,2018-02-04,-0.2596802010430933,-3.6909976588855797,387.8203581049471,412.8633850285761
95,2018-02-04,2018-02-09,0.06545141976525629,-0.42407831465268137,388.7826178457194,413.79060931642306
96,2018-02-09,2018-02-16,0.1728701453307506,-0.6010465042595983,400.90265380282904,427.5438214664424
97,2018-02-16,2018-02-17,0.03656387895463514,-0.07937191551145877,396.29549664103513,425.2055456825811
98,2018-02-17,2018-02-25,0.36715371238137084,-0.6390182640766591,406.92559565142534,437.6596280559796
99,2018-02-25,2018-03-04,0.38625990417430245,-0.4323125606828949,405.14647988508415,434.320356658101
100,2018-03-04,2018-03-05,0.06327995046724855,-0.04459156552973451,401.44876776297036,433.13536704400263
101,2018-03-05,2018-03-16,0.7137550223646274,-0.37087390081753646,399.81944230374546,431.8880813435325
102,2018-03-16,2018-03-28,0.6479916757712872,-0.7473496053655823,416.1097207761438,446.82191340728883
103,2018-03-28,2018-03-29,0.06095110036575029,-0.07800418222135276,410.9675961330809,442.4950536519202
104,2018-03-29,2018-03-31,0.16655563205052884,-0.3018777452386967,427.701786811093,456.54974038712936
105,2018-03-31,2018-04-05,0.5817085333734492,-1.333975020490449,440.9893710986965,467.67107440677086
106,2018-04-05,2018-04-06,0.14654260149579046,-0.3186964378742734,451.8309582560273,478.3798646683658
107,2018-04-06,2018-04-13,0.8713135803037941,-1.265736496080047,450.27554946962493,476.7393098157261
108,2018-04-13,2018-04-14,0.09075691285884156,-0.06643569757339125,467.45643571305277,489.3230450587347
109,2018-04-14,2018-04-15,0.0877269724786026,-0.051999702432489685,464.57279012633035,486.21518532646485
110,2018-04-15,2018-04-21,0.378465058698543,-0.34704479390063403,470.06900064943665,491.0598237027073
111,2018-04-21,2018-04-28,0.7023296640096903,-0.13266430477274438,470.1109730858078,489.7939260060354
112,2018-04-28,2018-05-08,1.199838704528175,-0.04439235800615113,493.8538503436475,510.3784246007352
113,2018-05-08,2018-05-15,0.7511337899015449,-0.08280840745193233,504.96314279724584,523.6166988460183
114,2018-05-15,2018-05-16,0.08528537887582846,-0.029468808496334375,524.2509873438203,540.4780040758066
115,2018-05-16,2018-05-18,0.13482934048962048,-0.09150849537375425,524.4583519269144,540.2120279120031
116,2018-05-18,2018-06-08,1.228095099406326,-1.0872861503161588,528.2406156747138,543.3589501248767
117,2018-06-08,2018-06-12,0.1423748997925742,-0.3041652935087472,529.1632643426246,544.3013865475956
118,2018-06-12,2018-06-19,0.1122718414197689,-0.6926420262150322,530.6891434597021,546.4524074583088
119,2018-06-19,2018-06-22,-0.013616771303423397,-0.39285266970025057,551.8818544012457,564.7615871402656
120,2018-06-22,2018-07-02,-0.12818228577009852,-1.6771050944066797,580.3870419231263,596.8124095792942
121,2018-07-02,2018-07-04,-0.031608744910355695,-0.342390732987793,607.2747531322774,625.8684687841649
122,2018-07-04,2018-07-07,-0.03838732653198676,-0.5417959496329684,628.0317604574394,645.0936112731217
123,2018-07-07,2018-07-19,-0.18295851607548724,-2.056256433235934,657.9854457026967,677.8015912522643
124,2018-07-19,2018-07-22,-0.09127847030708146,-0.6720295204351592,672.4627801230715,690.4302438281219
125,2018-07-22,2018-07-24,-0.07994079949594472,-0.5770717096979276,701.7956831801778,721.3225080866926
126,2018-07-24,2018-07-26,-0.07829564253063756,-0.5849227680588504,720.6973994402018,736.5909750501688
127,2018-07-26,2018-07-27,-0.03750377874523435,-0.276924066030315,719.4071810253594,735.457394786267
128,2018-07-27,2018-07-29,-0.06784960609089045,-0.4546836117058503,748.6683804006647,764.9183177090117
129,2018-07-29,2018-08-01,-0.10071473711636988,-0.5600588607153348,770.7465591481716,784.8201836052735
130,2018-08-01,2018-08-18,-0.7781935804994206,-2.871055623268653,798.6431909219251,813.5847319553042
131,2018-08-18,2018-08-19,-0.04937908827227565,-0.18349006983520488,809.6427539767421,822.3003069502091
132,2018-08-19,2018-08-31,-0.6640722609204825,-2.0398026738317507,807.2510393757719,820.0085421118708
133,2018-08-31,2018-09-04,-0.2861779088411403,-0.682212034488656,827.6152500910191,838.9637193100062
134,2018-09-04,2018-09-10,-0.30889169984502696,-0.8966687718161066,825.6072896464187,835.7894296458257
135,2018-09-10,2018-09-17,-0.4565906530937856,-1.02630620329259,844.0379864278354,851.301241336541
136,2018-09-17,2018-09-20,-0.20949749457423725,-0.46112724208083133,860.4119657298916,865.3643133228611
137,2018-09-20,2018-09-21,-0.07091846275582776,-0.16117794244009445,875.2967368705422,881.6887818663812
138,2018-09-21,2018-09-29,-0.6307663987823029,-1.5041465840520505,875.9448569315698,882.2055910592069
139,2018-09-29,2018-09-30,-0.07190746974123839,-0.17774027592282327,875.027095576217,881.3466275738554
140,2018-09-30,2018-10-12,-0.7576737688601901,-1.9835215198562672,890.7635162585821,894.6082960945043
141,2018-10-12,2018-10-30,-0.7012243997391256,-3.22231773248009,903.9757542144392,906.4170478690565
142,2018-10-30,2018-12-01,-0.6105046950676051,-5.202836781709639,912.9043861668227,914.7849740069153
143,2018-12-01,2019-01-04,0.07723701564589738,-4.747705500249687,911.6559833643931,914.7662592586926
144,2019-01-04,2019-01-16,0.04060322975309918,-1.4134378807634187,911.6559833643931,914.7662592586926
145,2019-01-16,2019-01-20,0.03291965441885212,-0.4228403949144645,911.6559833643931,914.7662592586926
146,2019-01-20,2019-01-27,0.024906107085219602,-0.6751195238624024,909.333120307888,914.0441621055834
147,2019-01-27,2019-01-28,0.0006833689136186025,-0.09697561078275058,908.0379080877727,911.8327999949583
148,2019-01-28,2019-02-04,0.016450075743835654,-0.6314252418246866,908.0379080877727,911.8327999949583
149,2019-02-04,2019-02-09,0.03522339155177928,-0.42571257857085343,907.0756483470005,910.9055757071112
150,2019-02-09,2019-02-12,0.05020507985674431,-0.24195044988470388,903.0480778212358,905.6753042545371
151,2019-02-12,2019-02-19,0.15740799935738706,-0.5647753402253312,893.3652322697951,896.6662205600202
152,2019-02-19,2019-02-21,0.05410515752002053,-0.17105838588114392,893.1046479279623,895.1498680724166
153,2019-02-21,2019-02-22,0.032402083691123414,-0.08351982904222344,893.1046479279623,895.1498680724166
154,2019-02-22,2019-02-24,0.0808745616284869,-0.16452629985365502,884.9087106745687,884.801160913088
155,2019-02-24,2019-02-27,0.14449887821204205,-0.23528420478679232,882.4569537112368,880.3175484103809
156,2019-02-27,2019-02-28,0.05172131119999594,-0.0719990505709839,874.0064478510234,869.1387067134438
157,2019-02-28,2019-03-01,0.0531257851127112,-0.06675121962424754,871.9605335681412,866.1291807856722
158,2019-03-01,2019-03-05,0.20254657292895928,-0.23809631821583457,867.888395451396,860.0273191452009
159,2019-03-05,2019-03-06,0.05366119095331315,-0.05824576412396863,867.888395451396,860.0273191452009
160,2019-03-06,2019-03-07,0.05809057896076854,-0.05845080437644094,862.7400220476567,854.0444777232823
161,2019-03-07,2019-03-11,0.2512438004956142,-0.23510155325705837,860.518089581065,852.8122584975234
162,2019-03-11,2019-03-17,0.4037263203789414,-0.39746609036435415,858.1154489051065,851.2989796729324
163,2019-03-17,2019-03-21,0.2790911741068858,-0.3100507493707712,858.1154489051065,851.2989796729324
164,2019-03-21,2019-03-24,0.21333330453700822,-0.25747139161824806,854.9775066813041,848.433729127443
165,2019-03-24,2019-03-29,0.355120604441629,-0.48531824105020327,841.1090978222371,833.6878206050314
166,2019-03-29,2019-03-31,0.13846105375387274,-0.21966448603676283,840.3332555358138,831.6605961582704
167,2019-03-31,2019-04-01,0.06608055128342315,-0.1147727073083399,835.4717221963953,825.8311106845534
168,2019-04-01,2019-04-10,0.576044282839431,-1.049772050778702,834.36201753366,822.7048456946743
169,2019-04-10,2019-04-13,0.1932621222782961,-0.3457739582372751,827.5253385131209,814.9560971144142
170,2019-04-13,2019-04-15,0.1366807528186985,-0.21135862790452334,815.1112412262045,802.5761812444581
171,2019-04-15,2019-04-24,0.6362483780737356,-0.7649502331583077,807.5278675471271,795.3867501139795
172,2019-04-24,2019-04-28,0.2671732652141515,-0.3653174561250815,805.6256791916478,793.8809433764766
173,2019-04-28,2019-04-30,0.10939351283285384,-0.18856289489142963,794.1343597568422,780.2162197332029
174,2019-04-30,2019-05-03,0.13842814292301103,-0.2908375451814544,786.1097321020503,770.4897106643659
