,date1,date2,vx,vy,xcount_x,xcount_y
159,2017-04-19,2017-05-19,25.285228881169743,-25.605614001762547,636.7270611239164,707.1733727755645
160,2017-04-24,2017-05-24,28.20289326345139,-6.755248079702048,432.4436226110938,480.0187786253955
161,2017-04-29,2017-05-29,27.216061456891563,-0.45277972023519436,185.61927035372264,206.32643427493986
162,2017-05-04,2017-06-03,25.417440857077732,-4.360759022338868,238.14810517935166,263.8156874878632
163,2017-05-09,2017-06-08,23.272421485787245,-9.280889375652855,388.08958035276464,428.0729326797955
164,2017-05-14,2017-06-13,20.992292896894632,-12.62115001371318,539.7278138938882,593.4233430565482
165,2017-05-19,2017-06-18,18.685684989142473,-14.76060404651969,664.6932213117216,729.1565086556348
166,2017-05-24,2017-06-23,16.46069990480514,-16.092170974385603,734.9451761229002,804.9278394289659
167,2017-05-29,2017-06-28,14.425439786157009,-17.008770297622224,722.4430518440495,790.3927453284477
168,2017-06-03,2017-07-03,12.687862639282683,-17.902797623874093,599.1836094937689,655.2470957593814
169,2017-06-08,2017-07-08,11.32536959805065,-19.055583315365507,345.0897605099681,377.7641642473345
170,2017-06-13,2017-07-13,10.34718537860159,-20.500656502788207,-42.23129523393891,-44.645454225139474
171,2017-06-18,2017-07-18,9.64014514405118,-22.305242714914467,-466.42347547109785,-506.90899198636544
172,2017-06-23,2017-07-23,8.254725184916092,-25.033406154085416,-118.99902743122948,-127.40025779128882
173,2017-06-28,2017-07-28,5.041883764427471,-29.787505676716123,326.1914630181891,358.16582279918475
174,2017-07-03,2017-08-02,0.9002426378345362,-34.95209116423009,444.94796341035817,485.8681837974418
175,2017-07-08,2017-08-07,-3.3977378659173985,-39.25994367334782,941.8165410383072,1025.0341383326177
176,2017-07-13,2017-08-12,-7.864421509410316,-43.20277979212579,1249.7283712910566,1358.9477986983566
177,2017-07-18,2017-08-17,-12.307217507164864,-46.4060687958689,1569.955850240256,1707.0403627661963
178,2017-07-23,2017-08-22,-16.01836550334046,-48.43418354461216,1141.6379503017488,1239.122018805987
